1drfA,1drfA,-1.1313709364912938e-05
1drfA,1hfrA,-0.04245675727725029
1drfA,1kmvA,-0.3601306080818176
1drfA,1mvsA,-0.08872245997190475
1drfA,1ohkA,-0.2617264986038208
1drfA,1pd9A,-0.07108587771654129
1drfA,1s3vA,-0.2891451418399811
1drfA,1s3wA,-0.13379409909248352
1drfA,1u72A,-0.14587841928005219
1drfA,1yhoA,-0.1758476048707962
1drfA,2dhfA,-0.2792608439922333
1drfA,3ghwA,-0.12435872107744217
1drfA,3ntzA,-0.10478422045707703
1drfA,3nu0A,-0.15475322306156158
1drfA,3nxtA,-0.12868882715702057
1drfA,3nxvA,-0.34181642532348633
1drfA,3nxyA,-0.18186181783676147
1drfA,3s7aA,-0.2389076054096222
1drfA,4ddrA,-0.13935893774032593
1drfA,4g95A,-0.0938279777765274
1drfA,4kbnA,-0.037710659205913544
1drfA,4kd7A,-0.20404638350009918
1drfA,4kebA,-0.21559205651283264
1drfA,4m6lA,-0.2369409054517746
1hfrA,1drfA,-0.042457662522792816
1hfrA,1hfrA,-1.1313709364912938e-05
1hfrA,1kmvA,-0.3217247724533081
1hfrA,1mvsA,-0.04707714915275574
1hfrA,1ohkA,-0.22237953543663025
1hfrA,1pd9A,-0.03174111992120743
1hfrA,1s3vA,-0.2506067454814911
1hfrA,1s3wA,-0.09389915317296982
1hfrA,1u72A,-0.10702741891145706
1hfrA,1yhoA,-0.1347077339887619
1hfrA,2dhfA,-0.2406569868326187
1hfrA,3ghwA,-0.08765305578708649
1hfrA,3ntzA,-0.0657290667295456
1hfrA,3nu0A,-0.11442945152521133
1hfrA,3nxtA,-0.08963629603385925
1hfrA,3nxvA,-0.3043861389160156
1hfrA,3nxyA,-0.1460210680961609
1hfrA,3s7aA,-0.19947241246700287
1hfrA,4ddrA,-0.09945892542600632
1hfrA,4g95A,-0.05530090257525444
1hfrA,4kbnA,-0.01595289073884487
1hfrA,4kd7A,-0.1636006385087967
1hfrA,4kebA,-0.17620719969272614
1hfrA,4m6lA,-0.1977885216474533
1kmvA,1drfA,-0.3601306080818176
1kmvA,1hfrA,-0.32172471284866333
1kmvA,1kmvA,-1.1313709364912938e-05
1kmvA,1mvsA,-0.27737438678741455
1kmvA,1ohkA,-0.11173540353775024
1kmvA,1pd9A,-0.300321489572525
1kmvA,1s3vA,-0.08680935949087143
1kmvA,1s3wA,-0.23647962510585785
1kmvA,1u72A,-0.22015108168125153
1kmvA,1yhoA,-0.1996031254529953
1kmvA,2dhfA,-0.09367500990629196
1kmvA,3ghwA,-0.23800739645957947
1kmvA,3ntzA,-0.2604282796382904
1kmvA,3nu0A,-0.20902365446090698
1kmvA,3nxtA,-0.23658441007137299
1kmvA,3nxvA,-0.04879064857959747
1kmvA,3nxyA,-0.18560101091861725
1kmvA,3s7aA,-0.12849640846252441
1kmvA,4ddrA,-0.2234855592250824
1kmvA,4g95A,-0.27015241980552673
1kmvA,4kbnA,-0.32769709825515747
1kmvA,4kd7A,-0.16223126649856567
1kmvA,4kebA,-0.14674267172813416
1kmvA,4m6lA,-0.13030655682086945
1mvsA,1drfA,-0.08872315287590027
1mvsA,1hfrA,-0.04707765579223633
1mvsA,1kmvA,-0.2773745656013489
1mvsA,1mvsA,-1.1313709364912938e-05
1mvsA,1ohkA,-0.17625610530376434
1mvsA,1pd9A,-0.03413859382271767
1mvsA,1s3vA,-0.2050459384918213
1mvsA,1s3wA,-0.04801325872540474
1mvsA,1u72A,-0.06210402026772499
1mvsA,1yhoA,-0.09267999231815338
