1a49A,1a49A,-1.1313709364912938e-05
1a49A,2mjpA,-0.03127681091427803
1auxA,1auxA,-1.1313709364912938e-05
1auxA,3a99A,-0.04087360203266144
1b0uA,1b0uA,-1.1313709364912938e-05
1b0uA,1jb1A,-0.02214455045759678
1bn4A,1bn4A,-1.1313709364912938e-05
1bn4A,6coxA,-0.5226654410362244
1cqqA,1cqqA,-1.1313709364912938e-05
1cqqA,1uk4B,-0.5089862942695618
1dg5A,1dg5A,-1.1313709364912938e-05
1dg5A,3dl6A,-0.038938578218221664
1e5fA,1e5fA,-1.1313709364912938e-05
1e5fA,4kamA,-0.05499923229217529
1e6wA,1e6wA,-1.1313709364912938e-05
1e6wA,1galA,-0.09344236552715302
1e6wA,1xelA,-0.06911958009004593
1eveA,1eveA,-1.1313709364912938e-05
1eveA,3cjgA,-0.7951359152793884
1galA,1e6wA,-0.09344130754470825
1galA,1galA,-1.1313709364912938e-05
1galA,1xelA,-0.02884192392230034
1gosA,1gosA,-1.1313709364912938e-05
1gosA,2bxrA,-0.01169479638338089
1gosA,2ejrA,-0.007160714361816645
1gvrA,1gvrA,-1.1313709364912938e-05
1gvrA,1z41A,-0.03723451495170593
1gvrA,2hs6A,-0.06487321853637695
1i7dA,1i7dA,-1.1313709364912938e-05
1i7dA,5dljA,-0.4253317713737488
1jb1A,1b0uA,-0.02214537002146244
1jb1A,1jb1A,-1.1313709364912938e-05
1k1yA,1k1yA,-1.1313709364912938e-05
1k1yA,2f6dA,-0.23827166855335236
1m17A,1m17A,-1.1313709364912938e-05
1m17A,1qpeA,-0.02177763544023037
1m17A,1y57A,-0.014135811477899551
1m17A,2f4jA,-0.03831429034471512
1ohrA,1ohrA,-1.1313709364912938e-05
1ohrA,2j6mA,-0.19108401238918304
1qpeA,1m17A,-0.02177789807319641
1qpeA,1qpeA,-1.1313709364912938e-05
1qpeA,1y57A,-0.01457761600613594
1qpeA,2f4jA,-0.045211274176836014
1rx7A,1rx7A,-1.1313709364912938e-05
1rx7A,3bhrA,-0.37647101283073425
1uk4B,1cqqA,-0.5089868903160095
1uk4B,1uk4B,-1.1313709364912938e-05
1xelA,1e6wA,-0.06911876797676086
1xelA,1galA,-0.028843414038419724
1xelA,1xelA,-1.1313709364912938e-05
1xpcA,1xpcA,-1.1313709364912938e-05
1xpcA,2agvA,-0.35974133014678955
1y57A,1m17A,-0.014135057106614113
1y57A,1qpeA,-0.014576492831110954
1y57A,1y57A,-1.1313709364912938e-05
1y57A,2f4jA,-0.042035020887851715
1z41A,1gvrA,-0.037235237658023834
1z41A,1z41A,-1.1313709364912938e-05
1z41A,2hs6A,-0.09825247526168823
2agvA,1xpcA,-0.3597412109375
2agvA,2agvA,-1.1313709364912938e-05
2bxrA,1gosA,-0.011694393120706081
2bxrA,2bxrA,-1.1313709364912938e-05
2bxrA,2ejrA,-0.005682344548404217
2cl5A,2cl5A,-1.1313709364912938e-05
2cl5A,4tzkA,-0.5015857219696045
2ejrA,1gosA,-0.007160181645303965
2ejrA,2bxrA,-0.005682504270225763
2ejrA,2ejrA,-1.1313709364912938e-05
2f4jA,1m17A,-0.038315050303936005
2f4jA,1qpeA,-0.0452117957174778
2f4jA,1y57A,-0.042035963386297226
2f4jA,2f4jA,-1.1313709364912938e-05
2f6dA,1k1yA,-0.23827122151851654
2f6dA,2f6dA,-1.1313709364912938e-05
2hs6A,1gvrA,-0.06487198173999786
2hs6A,1z41A,-0.09825138747692108
2hs6A,2hs6A,-1.1313709364912938e-05
2itoA,2itoA,-1.1313709364912938e-05
2itoA,2ohtA,-0.436227947473526
2j6mA,1ohrA,-0.19108375906944275
2j6mA,2j6mA,-1.1313709364912938e-05
2mjpA,1a49A,-0.03127548471093178
2mjpA,2mjpA,-1.1313709364912938e-05
2ohtA,2itoA,-0.4362278878688812
2ohtA,2ohtA,-1.1313709364912938e-05
2rewA,2rewA,-1.1313709364912938e-05
2rewA,3rr3A,-0.31728726625442505
3a99A,1auxA,-0.04087429121136665
3a99A,3a99A,-1.1313709364912938e-05
3bhrA,1rx7A,-0.37647077441215515
3bhrA,3bhrA,-1.1313709364912938e-05
3c0zB,3c0zB,-1.1313709364912938e-05
3c0zB,5hfaA,-0.14998678863048553
3cjgA,1eveA,-0.7951369285583496
3cjgA,3cjgA,-1.1313709364912938e-05
3dl6A,1dg5A,-0.038940005004405975
3dl6A,3dl6A,-1.1313709364912938e-05
3lj3A,3lj3A,-1.1313709364912938e-05
3lj3A,3ma3A,-0.05002742260694504
3ma3A,3lj3A,-0.05002676695585251
3ma3A,3ma3A,-1.1313709364912938e-05
3rr3A,2rewA,-0.317286878824234
3rr3A,3rr3A,-1.1313709364912938e-05
4kamA,1e5fA,-0.05500001087784767
4kamA,4kamA,-1.1313709364912938e-05
4tzkA,2cl5A,-0.5015854835510254
4tzkA,4tzkA,-1.1313709364912938e-05
5dljA,1i7dA,-0.42533090710639954
5dljA,5dljA,-1.1313709364912938e-05
5hfaA,3c0zB,-0.14998508989810944
5hfaA,5hfaA,-1.1313709364912938e-05
6coxA,1bn4A,-0.5226660370826721
6coxA,6coxA,-1.1313709364912938e-05
1a49A,1a97B,-0.02737852931022644
1a49A,1adyD,-0.02953820675611496
1a49A,1akwA,-0.6479297876358032
1a49A,1aqbA,-0.5450116991996765
1a49A,1aszB,-0.012849375605583191
1a49A,1auxA,-0.04121408239006996
1a49A,1b0pA,-0.05400022864341736
1a49A,1b0uA,-0.033328648656606674
1a49A,1b2lA,-0.07634889334440231
1a49A,1b8oA,-0.07109244912862778
1a49A,1b9iA,-0.1623753011226654
1a49A,1bc5A,-0.09893316775560379
1a49A,1bifA,-0.031511090695858
1a49A,1bmdA,-0.07445108890533447
1a49A,1bn4A,-0.4475038945674896
1a49A,1booA,-0.19567568600177765
1a49A,1bq6A,-0.1654200404882431
1a49A,1bwsA,-0.07971248030662537
1a49A,1bxoA,-0.8390153050422668
1a49A,1c0kA,-0.042927928268909454
1a49A,1c1dA,-0.028555583208799362
1a49A,1c9uB,-0.04134387895464897
1a49A,1ce8A,-0.04881250858306885
1a49A,1cg6A,-0.13468286395072937
1a49A,1cjaB,-0.07079359143972397
1a49A,1ck6A,-0.09297128766775131
1a49A,1cknA,-0.02920786291360855
1a49A,1cm0B,-0.08691778033971786
1a49A,1cqqA,-0.8602184057235718
1a49A,1cqxB,-0.040621258318424225
1a49A,1ct9D,-0.2452666014432907
1a49A,1cx4A,-0.07490846514701843
1a49A,1cz2A,-0.19494041800498962
1a49A,1d0lA,-0.5349071025848389
1a49A,1d0sA,-0.05378345027565956
1a49A,1d2nA,-0.0538644902408123
1a49A,1d2sA,-0.6191838979721069
1a49A,1d7uA,-0.0038383719511330128
1a49A,1dapB,-0.00215452560223639
1a49A,1dg5A,-0.05545586720108986
1a49A,1diuA,-0.6495875716209412
1a49A,1djlA,-0.01132478378713131
1a49A,1dp2A,-0.015059872530400753
1a49A,1dqnB,-0.13511666655540466
1a49A,1druA,-0.03445785120129585
1a49A,1dtlA,-0.8903692364692688
1a49A,1dzkA,-0.708513081073761
1a49A,1e3wD,-0.07342645525932312
1a49A,1e5fA,-0.04193984344601631
1a49A,1e5qG,-0.03157585859298706
1a49A,1e6wA,-0.09374191612005234
1a49A,1ea0A,-0.004846455063670874
1a49A,1ebuD,-0.06975888460874557
1a49A,1ecjA,-0.049913909286260605
1a49A,1efaA,-0.09228285402059555
1a49A,1efyA,-0.42150160670280457
1a49A,1ek6A,-0.030251001939177513
1a49A,1eq2F,-0.1277828961610794
1a49A,1eu1A,-0.06040439382195473
1a49A,1eveA,-0.7507497072219849
1a49A,1eyqA,-0.13359948992729187
1a49A,1ez0A,-0.03147551044821739
1a49A,1f0xB,-0.009623022750020027
1a49A,1f8rB,-0.04021095857024193
1a49A,1f8wA,-0.038189079612493515
1a49A,1f9aF,-0.008690430782735348
1a49A,1f9tA,-0.014874896965920925
1a49A,1fcyA,-0.7313213348388672
1a49A,1ffuE,-0.02067195065319538
1a49A,1fnnA,-0.05848980322480202
1a49A,1foaA,-0.04722464084625244
1a49A,1fp2A,-0.13665105402469635
1a49A,1g3mA,-0.8234112858772278
1a49A,1g4tA,-0.04941830411553383
1a49A,1g55A,-0.028246114030480385
1a49A,1g60A,-0.17841309309005737
1a49A,1g7vA,-0.03292940929532051
1a49A,1g8jC,-0.08163659274578094
1a49A,1galA,-0.008023232221603394
1a49A,1glfY,-0.01902615651488304
1a49A,1gosA,-0.02422843500971794
1a49A,1gp6A,-0.40899986028671265
1a49A,1gpeB,-0.013267495669424534
1a49A,1gqyB,-0.020979292690753937
1a49A,1gsfA,-0.14244705438613892
1a49A,1gthA,-0.0375785268843174
1a49A,1gtrA,-0.0247604139149189
1a49A,1gveA,-0.03703441843390465
1a49A,1gvrA,-0.07903937250375748
1a49A,1gwcA,-0.07739045470952988
1a49A,1gx9A,-0.19120687246322632
1a49A,1h1iC,-0.6573391556739807
1a49A,1h6cB,-0.011186216026544571
1a49A,1h74B,-0.009885325096547604
1a49A,1h82A,-0.00894379522651434
1a49A,1he3A,-0.028034832328557968
1a49A,1hnhA,-0.11188828200101852
1a49A,1hyhA,-0.04962639510631561
1a49A,1i2lA,-0.04089193046092987
1a49A,1i5aA,-0.06159617379307747
1a49A,1i6kA,-0.039680782705545425
1a49A,1i75A,-0.6582839488983154
1a49A,1i7dA,-0.09447235614061356
1a49A,1ii0A,-0.016759224236011505
1a49A,1ikiA,-0.8011481761932373
1a49A,1imbA,-0.035153381526470184
1a49A,1j39A,-0.025206878781318665
1a49A,1j5iA,-0.513130784034729
1a49A,1j7kA,-0.05041522905230522
1a49A,1jb1A,-0.047531209886074066
1a49A,1jb9A,-0.06708323955535889
1a49A,1jedA,-0.053049568086862564
1a49A,1jf2A,-0.46926018595695496
1a49A,1jgtB,-0.08294899016618729
1a49A,1jilA,-0.06513392180204391
1a49A,1jkxC,-0.4836706519126892
1a49A,1jq5A,-0.045465439558029175
1a49A,1jtvA,-0.6354460716247559
1a49A,1juvA,-0.06145975738763809
1a49A,1k1yA,-0.6948385238647461
1a49A,1k90B,-0.050613339990377426
1a49A,1ka0A,-0.03166577219963074
1a49A,1kazA,-0.022685304284095764
1a49A,1khtC,-0.0411364771425724
1a49A,1kmvA,-0.683691143989563
1a49A,1kolB,-0.009738381952047348
1a49A,1korD,-0.0506935678422451
1a49A,1kp8K,-0.057941798120737076
1a49A,1kqfA,-0.08135585486888885
1a49A,1kqnA,-0.02088737115263939
1a49A,1kvkA,-0.02927098609507084
1a49A,1kwsA,-0.024123648181557655
1a49A,1l0lC,-0.561499834060669
1a49A,1l7eA,-0.04206397384405136
1a49A,1lc3A,-0.24885575473308563
1a49A,1lkdA,-0.5354731678962708
1a49A,1lqaB,-0.051608435809612274
1a49A,1lquA,-0.056519340723752975
1a49A,1lriA,-0.8714380264282227
1a49A,1lspA,-0.17822717130184174
1a49A,1m17A,-0.09914207458496094
1a49A,1m2kA,-0.03363911062479019
1a49A,1m2wA,-0.015926510095596313
1a49A,1m66A,-0.18643952906131744
1a49A,1m6yA,-0.020480448380112648
1a49A,1mdlA,-0.13554568588733673
1a49A,1mjhA,-0.03495519235730171
1a49A,1mupA,-0.7397664189338684
1a49A,1mw8X,-0.032042913138866425
1a49A,1mxiA,-0.037668779492378235
1a49A,1n5vA,-0.6940851211547852
1a49A,1n71D,-0.048661284148693085
1a49A,1n77A,-0.021366268396377563
1a49A,1n7hA,-0.009271773509681225
1a49A,1nb0A,-0.05503930523991585
1a49A,1nbhB,-0.24812079966068268
1a49A,1ng4B,-0.029618240892887115
1a49A,1nhkL,-0.04260304197669029
1a49A,1nhxA,-0.0767456516623497
1a49A,1nlyA,-0.015996454283595085
1a49A,1nmdA,-0.02873430959880352
1a49A,1nsyA,-0.02955600433051586
1a49A,1nvmD,-0.03373511880636215
1a49A,1nx3A,-0.862309992313385
1a49A,1o1vA,-0.5879296660423279
1a49A,1o6rC,-0.7744066119194031
1a49A,1oaaA,-0.033790670335292816
1a49A,1obbB,-0.027257386595010757
1a49A,1odmA,-0.6809510588645935
1a49A,1oe6A,-0.02630680985748768
1a49A,1og1A,-0.06440667808055878
1a49A,1og6A,-0.03800690919160843
1a49A,1ohpD,-0.8164984583854675
1a49A,1ohrA,-0.2760147750377655
1a49A,1okcA,-0.03120902180671692
1a49A,1olmE,-0.39652764797210693
1a49A,1oltA,-0.09812790155410767
1a49A,1omzA,-0.09510283917188644
1a49A,1orrB,-0.018902748823165894
1a49A,1os1A,-0.013604097068309784
1a49A,1ozfA,-0.05548691004514694
1a49A,1p0hA,-0.044492609798908234
1a49A,1p1kB,-0.02925434149801731
1a49A,1p6iB,-0.3243207037448883
1a49A,1p91A,-0.10137362778186798
1a49A,1pdhA,-0.0235509742051363
1a49A,1pfkA,-0.018746649846434593
1a49A,1pg2A,-0.507308304309845
1a49A,1pl8B,-0.07681914418935776
1a49A,1pprO,-0.7002890706062317
1a49A,1py5A,-0.0799756869673729
1a49A,1q0rA,-0.4044104814529419
1a49A,1q19B,-0.036139585077762604
1a49A,1q1kA,-0.4842139184474945
1a49A,1q3qC,-0.058188699185848236
1a49A,1q6yA,-0.12682735919952393
1a49A,1qanA,-0.04642470180988312
1a49A,1qd1A,-0.06486140191555023
1a49A,1qhiB,-0.1645541787147522
1a49A,1qhsA,-0.06528644263744354
1a49A,1qk4D,-0.03994641825556755
1a49A,1qltB,-0.01294849906116724
1a49A,1qnfA,-0.08717084676027298
1a49A,1qopA,-0.14805099368095398
1a49A,1qp8A,-0.031207647174596786
1a49A,1qpeA,-0.08884958177804947
1a49A,1qrrA,-0.03781101107597351
1a49A,1r1jA,-0.24364778399467468
1a49A,1r3qA,-0.3474641740322113
