12asA,12asA,-1.1313709364912938e-05
12asA,1amuA,-0.0751422718167305
12asA,1c0aA,-0.24456727504730225
12asA,1ct9A,-0.05688872188329697
12asA,1jp4A,-0.042567234486341476
12asA,1khtB,-0.07982940226793289
12asA,1qb8A,-0.09529568254947662
12asA,1tb7B,-0.8323567509651184
12asA,8gpbA,-0.23035107553005219
1a0iA,1a0iA,-1.1313709364912938e-05
1a0iA,1a49A,-0.014181811362504959
1a0iA,1aylA,-0.019129540771245956
1a0iA,1b8aA,-0.016866600140929222
1a0iA,1dv2A,-0.049318619072437286
1a0iA,1dy3A,-0.055712562054395676
1a0iA,1e2qA,-0.02716062217950821
1a0iA,1e8xA,-0.0828789547085762
1a0iA,1esqA,-0.06959656625986099
1a0iA,1gn8A,-0.017383528873324394
1a0iA,1kvkA,-0.03115164116024971
1a0iA,1o9tB,-0.24748969078063965
1a0iA,1rdqE,-0.027602411806583405
1a0iA,1tidA,-0.0700269490480423
1a49A,1a0iA,-0.014182999730110168
1a49A,1a49A,-1.1313709364912938e-05
1a49A,1aylA,-0.023881010711193085
1a49A,1b8aA,-0.017081858590245247
1a49A,1dv2A,-0.05100604146718979
1a49A,1dy3A,-0.059350039809942245
1a49A,1e2qA,-0.027022460475564003
1a49A,1e8xA,-0.08447965979576111
1a49A,1esqA,-0.06625532358884811
1a49A,1gn8A,-0.006174881476908922
1a49A,1kvkA,-0.029271015897393227
1a49A,1o9tB,-0.247687429189682
1a49A,1rdqE,-0.03223531320691109
1a49A,1tidA,-0.07887790352106094
1amuA,12asA,-0.07514282315969467
1amuA,1amuA,-1.1313709364912938e-05
1amuA,1c0aA,-0.1760798841714859
1amuA,1ct9A,-0.09215784817934036
1amuA,1jp4A,-0.04667464271187782
1amuA,1khtB,-0.01356376800686121
1amuA,1qb8A,-0.032819151878356934
1amuA,1tb7B,-0.7923032641410828
1amuA,8gpbA,-0.2994890809059143
1aylA,1a0iA,-0.01913088746368885
1aylA,1a49A,-0.02388138324022293
1aylA,1aylA,-1.1313709364912938e-05
1aylA,1b8aA,-0.011934834532439709
1aylA,1dv2A,-0.040044791996479034
1aylA,1dy3A,-0.07140558212995529
1aylA,1e2qA,-0.02501877211034298
1aylA,1e8xA,-0.063957579433918
1aylA,1esqA,-0.059642378240823746
1aylA,1gn8A,-0.02834753505885601
1aylA,1kvkA,-0.02147310972213745
1aylA,1o9tB,-0.24596604704856873
1aylA,1rdqE,-0.009470421820878983
1aylA,1tidA,-0.056862980127334595
1b8aA,1a0iA,-0.01686786860227585
1b8aA,1a49A,-0.017082123085856438
1b8aA,1aylA,-0.01193446759134531
1b8aA,1b8aA,-1.1313709364912938e-05
1b8aA,1dv2A,-0.049515727907419205
1b8aA,1dy3A,-0.07190858572721481
1b8aA,1e2qA,-0.015222967602312565
1b8aA,1e8xA,-0.06984370201826096
1b8aA,1esqA,-0.05378421023488045
1b8aA,1gn8A,-0.01960599794983864
1b8aA,1kvkA,-0.014645284041762352
1b8aA,1o9tB,-0.23862235248088837
1b8aA,1rdqE,-0.017324084416031837
1b8aA,1tidA,-0.06834806501865387
1bdgA,1bdgA,-1.1313709364912938e-05
1bdgA,1k1wA,-0.4028545618057251
1c0aA,12asA,-0.24456781148910522
1c0aA,1amuA,-0.1760803610086441
1c0aA,1c0aA,-1.1313709364912938e-05
1c0aA,1ct9A,-0.2302800863981247
1c0aA,1jp4A,-0.22130994498729706
1c0aA,1khtB,-0.17873996496200562
1c0aA,1qb8A,-0.1503836214542389
1c0aA,1tb7B,-0.7874243259429932
1c0aA,8gpbA,-0.4689899981021881
1cq1A,1cq1A,-1.1313709364912938e-05
1cq1A,1nf5B,-0.42671141028404236
1cq1A,2gbpA,-0.24539175629615784
1cqxA,1cqxA,-1.1313709364912938e-05
1cqxA,1e8gA,-0.06366010010242462
1cqxA,1eviA,-0.07859750837087631
1cqxA,1h69A,-0.015999890863895416
1cqxA,1hskA,-0.04596502333879471
1cqxA,1jqiA,-0.09988407045602798
1cqxA,1jr8B,-0.18047109246253967
1cqxA,1k87A,-0.06881678104400635
1cqxA,1poxA,-0.08076368272304535
1cqxA,3grsA,-0.05322343483567238
1ct9A,12asA,-0.05688956752419472
1ct9A,1amuA,-0.09215793013572693
1ct9A,1c0aA,-0.23027975857257843
